년,월,국적지역,입국자수
2023,1,자메이카,21
2023,2,자메이카,24
2023,3,자메이카,80
2023,4,자메이카,73
2023,5,자메이카,67
2023,6,자메이카,59
2023,7,자메이카,86
2023,8,자메이카,71
2023,9,자메이카,66
2023,10,자메이카,122
2023,11,자메이카,78
2023,12,자메이카,40
2024,1,자메이카,49
2024,2,자메이카,47
2024,3,자메이카,203
2024,4,자메이카,173
2024,5,자메이카,110
2024,6,자메이카,125
2024,7,자메이카,141
2024,8,자메이카,144
2024,9,자메이카,124
2024,10,자메이카,163
2024,11,자메이카,96
2024,12,자메이카,52
2023,1,잠비아,13
2023,2,잠비아,18
2023,3,잠비아,18
2023,4,잠비아,47
2023,5,잠비아,46
2023,6,잠비아,23
2023,7,잠비아,37
2023,8,잠비아,46
2023,9,잠비아,51
2023,10,잠비아,27
2023,11,잠비아,11
2023,12,잠비아,10
2024,1,잠비아,19
2024,2,잠비아,21
2024,3,잠비아,43
2024,4,잠비아,39
2024,5,잠비아,39
2024,6,잠비아,31
2024,7,잠비아,23
2024,8,잠비아,41
2024,9,잠비아,58
2024,10,잠비아,30
2024,11,잠비아,26
2024,12,잠비아,6
2023,2,적도기니,1
2023,3,적도기니,1
2023,4,적도기니,1
2023,5,적도기니,5
2023,6,적도기니,7
2023,7,적도기니,8
2023,8,적도기니,5
2023,9,적도기니,8
2023,11,적도기니,5
2024,2,적도기니,2
2024,3,적도기니,2
2024,4,적도기니,7
2024,5,적도기니,65
2024,6,적도기니,61
2024,7,적도기니,8
2024,8,적도기니,1
2024,9,적도기니,2
2024,10,적도기니,8
2024,11,적도기니,8
2024,12,적도기니,1
2023,1,조지아,101
2023,2,조지아,94
2023,3,조지아,62
2023,4,조지아,93
2023,5,조지아,181
2023,6,조지아,172
2023,7,조지아,118
2023,8,조지아,142
2023,9,조지아,141
2023,10,조지아,148
2023,11,조지아,78
2023,12,조지아,114
2024,1,조지아,126
2024,2,조지아,104
2024,3,조지아,211
2024,4,조지아,135
2024,5,조지아,158
2024,6,조지아,156
2024,7,조지아,147
2024,8,조지아,177
2024,9,조지아,190
2024,10,조지아,224
2024,11,조지아,159
2024,12,조지아,120
2023,1,중국,30141
2023,2,중국,53337
2023,3,중국,83868
2023,4,중국,118139
2023,5,중국,143796
2023,6,중국,184234
2023,7,중국,244056
2023,8,중국,292811
2023,9,중국,283265
2023,10,중국,274703
2023,11,중국,236156
2023,12,중국,268460
2024,1,중국,298029
2024,2,중국,377260
2024,3,중국,413005
2024,4,중국,430303
2024,5,중국,415260
2024,6,중국,417915
2024,7,중국,482341
2024,8,중국,542051
2024,9,중국,451496
2024,10,중국,413920
2024,11,중국,316817
2024,12,중국,324872
2023,2,중앙아프리카공화국,3
2023,4,중앙아프리카공화국,3
2023,6,중앙아프리카공화국,5
2023,7,중앙아프리카공화국,7
2023,9,중앙아프리카공화국,8
2023,10,중앙아프리카공화국,5
2023,11,중앙아프리카공화국,2
2023,12,중앙아프리카공화국,1
2024,1,중앙아프리카공화국,1
2024,2,중앙아프리카공화국,2
2024,3,중앙아프리카공화국,3
2024,4,중앙아프리카공화국,2
2024,5,중앙아프리카공화국,10
2024,6,중앙아프리카공화국,20
2024,7,중앙아프리카공화국,6
2024,8,중앙아프리카공화국,14
2024,9,중앙아프리카공화국,3
2024,10,중앙아프리카공화국,2
2024,11,중앙아프리카공화국,1
2023,1,지부티,1
2023,3,지부티,2
2023,4,지부티,2
2023,5,지부티,2
2023,6,지부티,1
2023,7,지부티,1
2023,8,지부티,1
2023,9,지부티,2
2023,10,지부티,3
2023,11,지부티,2
2024,2,지부티,3
2024,4,지부티,4
2024,5,지부티,2
2024,6,지부티,15
2024,9,지부티,2
2024,10,지부티,6
2024,11,지부티,8
2023,1,짐바브웨,27
2023,2,짐바브웨,27
2023,3,짐바브웨,96
2023,4,짐바브웨,154
2023,5,짐바브웨,165
2023,6,짐바브웨,128
2023,7,짐바브웨,179
2023,8,짐바브웨,145
2023,9,짐바브웨,128
2023,10,짐바브웨,299
2023,11,짐바브웨,234
2023,12,짐바브웨,16
2024,1,짐바브웨,27
2024,2,짐바브웨,27
2024,3,짐바브웨,287
2024,4,짐바브웨,570
2024,5,짐바브웨,332
2024,6,짐바브웨,220
2024,7,짐바브웨,198
2024,8,짐바브웨,251
2024,9,짐바브웨,267
2024,10,짐바브웨,333
2024,11,짐바브웨,180
2024,12,짐바브웨,24
2023,1,차드,2
2023,2,차드,2
2023,3,차드,1
2023,4,차드,1
2023,5,차드,2
2023,6,차드,1
2023,7,차드,12
2023,8,차드,2
2023,9,차드,8
2023,10,차드,11
2023,11,차드,3
2024,2,차드,1
2024,3,차드,1
2024,4,차드,1
2024,6,차드,10
2024,8,차드,3
2024,9,차드,7
2024,10,차드,1
2024,11,차드,1
2024,12,차드,2
2023,1,체코공화국,314
2023,2,체코공화국,381
2023,3,체코공화국,667
2023,4,체코공화국,1048
2023,5,체코공화국,722
2023,6,체코공화국,825
2023,7,체코공화국,1017
2023,8,체코공화국,952
2023,9,체코공화국,809
2023,10,체코공화국,893
2023,11,체코공화국,835
2023,12,체코공화국,524
2024,1,체코공화국,832
2024,2,체코공화국,548
2024,3,체코공화국,1132
2024,4,체코공화국,1195
2024,5,체코공화국,866
2024,6,체코공화국,829
2024,7,체코공화국,962
2024,8,체코공화국,900
2024,9,체코공화국,949
2024,10,체코공화국,1285
2024,11,체코공화국,813
2024,12,체코공화국,577
2023,1,칠레,238
2023,2,칠레,300
2023,3,칠레,460
2023,4,칠레,550
2023,5,칠레,481
2023,6,칠레,387
2023,7,칠레,1492
2023,8,칠레,437
2023,9,칠레,568
2023,10,칠레,636
2023,11,칠레,443
2023,12,칠레,220
2024,1,칠레,415
2024,2,칠레,570
2024,3,칠레,607
2024,4,칠레,796
2024,5,칠레,779
2024,6,칠레,465
2024,7,칠레,475
2024,8,칠레,565
2024,9,칠레,788
2024,10,칠레,792
2024,11,칠레,669
2024,12,칠레,295
2023,1,카메룬,34
2023,2,카메룬,38
2023,3,카메룬,63
2023,4,카메룬,28
2023,5,카메룬,54
2023,6,카메룬,49
2023,7,카메룬,92
2023,8,카메룬,102
2023,9,카메룬,73
2023,10,카메룬,97
2023,11,카메룬,50
2023,12,카메룬,32
2024,1,카메룬,39
2024,2,카메룬,49
2024,3,카메룬,60
2024,4,카메룬,43
2024,5,카메룬,58
2024,6,카메룬,62
2024,7,카메룬,68
2024,8,카메룬,71
2024,9,카메룬,90
2024,10,카메룬,81
2024,11,카메룬,105
2024,12,카메룬,25
2023,2,카보베르데,2
2023,3,카보베르데,2
2023,4,카보베르데,6
2023,5,카보베르데,7
2023,6,카보베르데,4
2023,7,카보베르데,19
2023,8,카보베르데,3
2023,9,카보베르데,5
2023,10,카보베르데,2
2023,11,카보베르데,7
2023,12,카보베르데,4
2024,1,카보베르데,5
2024,2,카보베르데,3
2024,3,카보베르데,4
2024,4,카보베르데,10
2024,5,카보베르데,4
2024,6,카보베르데,16
2024,7,카보베르데,6
2024,8,카보베르데,7
2024,9,카보베르데,3
2024,10,카보베르데,1
2024,11,카보베르데,2
2024,12,카보베르데,8
2023,1,카자흐스탄,3027
2023,2,카자흐스탄,3159
2023,3,카자흐스탄,4077
2023,4,카자흐스탄,3877
2023,5,카자흐스탄,4124
2023,6,카자흐스탄,4455
2023,7,카자흐스탄,5414
2023,8,카자흐스탄,5894
2023,9,카자흐스탄,5160
2023,10,카자흐스탄,4916
2023,11,카자흐스탄,4059
2023,12,카자흐스탄,3531
2024,1,카자흐스탄,4290
2024,2,카자흐스탄,4250
2024,3,카자흐스탄,5792
2024,4,카자흐스탄,4681
2024,5,카자흐스탄,4851
2024,6,카자흐스탄,4809
2024,7,카자흐스탄,5643
2024,8,카자흐스탄,6768
2024,9,카자흐스탄,5243
2024,10,카자흐스탄,5235
2024,11,카자흐스탄,4356
2024,12,카자흐스탄,3433
2023,1,카타르,78
2023,2,카타르,72
2023,3,카타르,117
2023,4,카타르,247
2023,5,카타르,171
2023,6,카타르,243
2023,7,카타르,232
2023,8,카타르,175
2023,9,카타르,161
2023,10,카타르,222
2023,11,카타르,149
2023,12,카타르,177
2024,1,카타르,111
2024,2,카타르,90
2024,3,카타르,36
2024,4,카타르,401
2024,5,카타르,200
2024,6,카타르,307
2024,7,카타르,298
2024,8,카타르,239
2024,9,카타르,180
2024,10,카타르,264
2024,11,카타르,212
2024,12,카타르,221
2023,1,캄보디아,4346
2023,2,캄보디아,3518
2023,3,캄보디아,3716
2023,4,캄보디아,4838
2023,5,캄보디아,3963
2023,6,캄보디아,3024
2023,7,캄보디아,3445
2023,8,캄보디아,3322
2023,9,캄보디아,3106
2023,10,캄보디아,4689
2023,11,캄보디아,3282
2023,12,캄보디아,4382
2024,1,캄보디아,4009
2024,2,캄보디아,4354
2024,3,캄보디아,4687
2024,4,캄보디아,6798
2024,5,캄보디아,5839
2024,6,캄보디아,3129
2024,7,캄보디아,4043
2024,8,캄보디아,3534
2024,9,캄보디아,3532
2024,10,캄보디아,4912
2024,11,캄보디아,3862
2024,12,캄보디아,4173
2023,1,캐나다,10187
2023,2,캐나다,9306
2023,3,캐나다,17102
2023,4,캐나다,21032
2023,5,캐나다,20145
2023,6,캐나다,15487
2023,7,캐나다,18666
2023,8,캐나다,16802
2023,9,캐나다,19121
2023,10,캐나다,23006
2023,11,캐나다,19645
2023,12,캐나다,14870
2024,1,캐나다,13800
2024,2,캐나다,14038
2024,3,캐나다,23392
2024,4,캐나다,25114
2024,5,캐나다,25112
2024,6,캐나다,20696
2024,7,캐나다,24288
2024,8,캐나다,23232
2024,9,캐나다,23264
2024,10,캐나다,29320
2024,11,캐나다,19300
2024,12,캐나다,17015
2023,1,케냐,88
2023,2,케냐,87
2023,3,케냐,207
2023,4,케냐,231
2023,5,케냐,372
2023,6,케냐,371
2023,7,케냐,615
2023,8,케냐,490
2023,9,케냐,334
2023,10,케냐,504
2023,11,케냐,309
2023,12,케냐,100
2024,1,케냐,97
2024,2,케냐,113
2024,3,케냐,336
2024,4,케냐,500
2024,5,케냐,391
2024,6,케냐,522
2024,7,케냐,401
2024,8,케냐,409
2024,9,케냐,557
2024,10,케냐,486
2024,11,케냐,282
2024,12,케냐,99
2023,3,코모로,6
2023,4,코모로,2
2023,5,코모로,5
2023,6,코모로,3
2023,7,코모로,5
2023,8,코모로,14
2023,9,코모로,6
2023,10,코모로,4
2023,11,코모로,3
2023,12,코모로,1
2024,2,코모로,2
2024,4,코모로,4
2024,6,코모로,24
2024,8,코모로,4
2024,10,코모로,3
2024,11,코모로,8
2024,12,코모로,1
2023,1,코스타리카,65
2023,2,코스타리카,54
2023,3,코스타리카,83
2023,4,코스타리카,198
2023,5,코스타리카,137
2023,6,코스타리카,124
2023,7,코스타리카,106
2023,8,코스타리카,126
2023,9,코스타리카,194
2023,10,코스타리카,312
2023,11,코스타리카,170
2023,12,코스타리카,67
2024,1,코스타리카,88
2024,2,코스타리카,104
2024,3,코스타리카,234
2024,4,코스타리카,336
2024,5,코스타리카,190
2024,6,코스타리카,104
2024,7,코스타리카,129
2024,8,코스타리카,149
2024,9,코스타리카,251
2024,10,코스타리카,326
2024,11,코스타리카,262
2024,12,코스타리카,113
2023,1,코트디부아르,11
2023,2,코트디부아르,34
2023,3,코트디부아르,22
2023,4,코트디부아르,19
2023,5,코트디부아르,88
2023,6,코트디부아르,44
2023,7,코트디부아르,92
2023,8,코트디부아르,76
2023,9,코트디부아르,62
2023,10,코트디부아르,38
2023,11,코트디부아르,26
2023,12,코트디부아르,15
2024,1,코트디부아르,22
2024,2,코트디부아르,29
2024,3,코트디부아르,29
2024,4,코트디부아르,22
2024,5,코트디부아르,83
2024,6,코트디부아르,86
2024,7,코트디부아르,89
2024,8,코트디부아르,49
2024,9,코트디부아르,116
2024,10,코트디부아르,88
2024,11,코트디부아르,69
2024,12,코트디부아르,27
2023,1,콜롬비아,282
2023,2,콜롬비아,281
2023,3,콜롬비아,537
2023,4,콜롬비아,592
2023,5,콜롬비아,587
2023,6,콜롬비아,647
2023,7,콜롬비아,799
2023,8,콜롬비아,607
2023,9,콜롬비아,738
2023,10,콜롬비아,875
2023,11,콜롬비아,592
2023,12,콜롬비아,411
2024,1,콜롬비아,398
2024,2,콜롬비아,452
2024,3,콜롬비아,935
2024,4,콜롬비아,1108
2024,5,콜롬비아,1165
2024,6,콜롬비아,933
2024,7,콜롬비아,963
2024,8,콜롬비아,952
2024,9,콜롬비아,1298
2024,10,콜롬비아,1647
2024,11,콜롬비아,1132
2024,12,콜롬비아,753
2023,1,콩고,3
2023,2,콩고,1
2023,3,콩고,2
2023,4,콩고,5
2023,5,콩고,12
2023,6,콩고,5
2023,7,콩고,21
2023,8,콩고,9
2023,9,콩고,8
2023,10,콩고,1
2023,11,콩고,5
2023,12,콩고,1
2024,1,콩고,15
2024,2,콩고,3
2024,3,콩고,2
2024,4,콩고,10
2024,5,콩고,8
2024,6,콩고,17
2024,7,콩고,8
2024,8,콩고,11
2024,9,콩고,6
2024,10,콩고,18
2024,11,콩고,4
2024,12,콩고,4
2023,1,콩고민주공화국,17
2023,2,콩고민주공화국,21
2023,3,콩고민주공화국,29
2023,4,콩고민주공화국,35
2023,5,콩고민주공화국,40
2023,6,콩고민주공화국,48
2023,7,콩고민주공화국,68
2023,8,콩고민주공화국,44
2023,9,콩고민주공화국,61
2023,10,콩고민주공화국,152
2023,11,콩고민주공화국,27
2023,12,콩고민주공화국,26
2024,1,콩고민주공화국,15
2024,2,콩고민주공화국,30
2024,3,콩고민주공화국,21
2024,4,콩고민주공화국,25
2024,5,콩고민주공화국,35
2024,6,콩고민주공화국,41
2024,7,콩고민주공화국,36
2024,8,콩고민주공화국,56
2024,9,콩고민주공화국,56
2024,10,콩고민주공화국,56
2024,11,콩고민주공화국,24
2024,12,콩고민주공화국,34
2023,1,쿠바,9
2023,2,쿠바,3
2023,3,쿠바,8
2023,4,쿠바,11
2023,5,쿠바,27
2023,6,쿠바,9
2023,7,쿠바,14
2023,8,쿠바,30
2023,9,쿠바,8
2023,10,쿠바,6
2023,11,쿠바,5
2023,12,쿠바,5
2024,1,쿠바,8
2024,2,쿠바,18
2024,3,쿠바,7
2024,4,쿠바,10
2024,5,쿠바,13
2024,6,쿠바,73
2024,7,쿠바,7
2024,8,쿠바,50
2024,9,쿠바,15
2024,10,쿠바,56
2024,11,쿠바,14
2024,12,쿠바,10
2023,1,쿠웨이트,183
2023,2,쿠웨이트,101
2023,3,쿠웨이트,97
2023,4,쿠웨이트,198
2023,5,쿠웨이트,247
2023,6,쿠웨이트,279
2023,7,쿠웨이트,251
2023,8,쿠웨이트,489
2023,9,쿠웨이트,218
2023,10,쿠웨이트,284
2023,11,쿠웨이트,252
2023,12,쿠웨이트,152
2024,1,쿠웨이트,366
2024,2,쿠웨이트,237
2024,3,쿠웨이트,76
2024,4,쿠웨이트,468
2024,5,쿠웨이트,305
2024,6,쿠웨이트,528
2024,7,쿠웨이트,396
2024,8,쿠웨이트,759
2024,9,쿠웨이트,323
2024,10,쿠웨이트,465
2024,11,쿠웨이트,322
2024,12,쿠웨이트,206
2023,1,크로아티아,178
2023,2,크로아티아,204
2023,3,크로아티아,337
2023,4,크로아티아,383
2023,5,크로아티아,304
2023,6,크로아티아,323
2023,7,크로아티아,334
2023,8,크로아티아,293
2023,9,크로아티아,408
2023,10,크로아티아,539
2023,11,크로아티아,410
2023,12,크로아티아,290
2024,1,크로아티아,401
2024,2,크로아티아,327
2024,3,크로아티아,709
2024,4,크로아티아,650
2024,5,크로아티아,556
2024,6,크로아티아,446
2024,7,크로아티아,458
2024,8,크로아티아,503
2024,9,크로아티아,624
2024,10,크로아티아,689
2024,11,크로아티아,443
2024,12,크로아티아,379
2023,1,키르기즈,517
2023,2,키르기즈,619
2023,3,키르기즈,691
2023,4,키르기즈,691
2023,5,키르기즈,804
2023,6,키르기즈,816
2023,7,키르기즈,911
2023,8,키르기즈,1183
2023,9,키르기즈,1171
2023,10,키르기즈,831
2023,11,키르기즈,747
2023,12,키르기즈,640
2024,1,키르기즈,744
2024,2,키르기즈,960
2024,3,키르기즈,885
2024,4,키르기즈,910
2024,5,키르기즈,905
2024,6,키르기즈,943
2024,7,키르기즈,982
2024,8,키르기즈,1466
2024,9,키르기즈,1455
2024,10,키르기즈,1026
2024,11,키르기즈,897
2024,12,키르기즈,828
2023,1,키리바시,2
2023,2,키리바시,5
2023,3,키리바시,9
2023,4,키리바시,3
2023,5,키리바시,26
2023,6,키리바시,12
2023,7,키리바시,22
2023,8,키리바시,33
2023,9,키리바시,17
2023,10,키리바시,27
2023,11,키리바시,3
2023,12,키리바시,14
2024,1,키리바시,19
2024,2,키리바시,15
2024,3,키리바시,30
2024,4,키리바시,9
2024,5,키리바시,8
2024,6,키리바시,19
2024,7,키리바시,18
2024,8,키리바시,29
2024,9,키리바시,23
2024,10,키리바시,12
2024,11,키리바시,9
2024,12,키리바시,10
2023,1,키프로스,17
2023,2,키프로스,27
2023,3,키프로스,43
2023,4,키프로스,109
2023,5,키프로스,53
2023,6,키프로스,64
2023,7,키프로스,95
2023,8,키프로스,142
2023,9,키프로스,64
2023,10,키프로스,85
2023,11,키프로스,58
2023,12,키프로스,45
2024,1,키프로스,62
2024,2,키프로스,43
2024,3,키프로스,124
2024,4,키프로스,151
2024,5,키프로스,88
2024,6,키프로스,86
2024,7,키프로스,83
2024,8,키프로스,151
2024,9,키프로스,130
2024,10,키프로스,131
2024,11,키프로스,100
2024,12,키프로스,58
2023,1,타지키스탄,283
2023,2,타지키스탄,576
2023,3,타지키스탄,522
2023,4,타지키스탄,429
2023,5,타지키스탄,564
2023,6,타지키스탄,532
2023,7,타지키스탄,469
2023,8,타지키스탄,474
2023,9,타지키스탄,552
2023,10,타지키스탄,645
2023,11,타지키스탄,565
2023,12,타지키스탄,424
2024,1,타지키스탄,456
2024,2,타지키스탄,555
2024,3,타지키스탄,504
2024,4,타지키스탄,493
2024,5,타지키스탄,463
2024,6,타지키스탄,456
2024,7,타지키스탄,522
2024,8,타지키스탄,527
2024,9,타지키스탄,581
2024,10,타지키스탄,859
2024,11,타지키스탄,488
2024,12,타지키스탄,435
2023,1,탄자니아,43
2023,2,탄자니아,78
2023,3,탄자니아,58
2023,4,탄자니아,107
2023,5,탄자니아,85
2023,6,탄자니아,84
2023,7,탄자니아,155
2023,8,탄자니아,188
2023,9,탄자니아,149
2023,10,탄자니아,164
2023,11,탄자니아,129
2023,12,탄자니아,60
2024,1,탄자니아,108
2024,2,탄자니아,85
2024,3,탄자니아,157
2024,4,탄자니아,101
2024,5,탄자니아,291
2024,6,탄자니아,175
2024,7,탄자니아,162
2024,8,탄자니아,194
2024,9,탄자니아,169
2024,10,탄자니아,152
2024,11,탄자니아,150
2024,12,탄자니아,125
2023,1,태국,26894
2023,2,태국,29135
2023,3,태국,44084
2023,4,태국,55509
2023,5,태국,32655
2023,6,태국,25937
2023,7,태국,21133
2023,8,태국,18469
2023,9,태국,24709
2023,10,태국,47424
2024,2,태국,23578
2024,3,태국,34669
2024,4,태국,44547
2024,5,태국,30094
2024,6,태국,21215
2024,7,태국,19258
2024,8,태국,18232
2024,9,태국,20121
2024,10,태국,41305
2024,11,태국,30084
2024,12,태국,33817
2023,1,토고,9
2023,2,토고,2
2023,3,토고,11
2023,4,토고,5
2023,5,토고,6
2023,6,토고,6
2023,7,토고,18
2023,8,토고,7
2023,9,토고,11
2023,10,토고,8
2023,11,토고,4
2023,12,토고,2
2024,1,토고,9
2024,2,토고,6
2024,3,토고,7
2024,4,토고,7
2024,5,토고,14
2024,6,토고,41
2024,7,토고,24
2024,8,토고,19
2024,9,토고,14
2024,10,토고,18
2024,11,토고,11
2024,12,토고,4
2023,9,토켈라우,2
2024,12,토켈라우,2
2023,1,통가,1
2023,2,통가,2
2023,3,통가,4
2023,4,통가,20
2023,5,통가,34
2023,6,통가,15
2023,7,통가,6
2023,8,통가,13
2023,9,통가,7
2023,10,통가,16
2023,11,통가,8
2023,12,통가,3
2024,1,통가,1
2024,2,통가,6
2024,3,통가,5
2024,4,통가,19
2024,5,통가,23
2024,6,통가,8
2024,7,통가,16
2024,8,통가,18
2024,9,통가,23
2024,10,통가,12
2024,11,통가,13
2024,12,통가,10
2023,1,투르크메니스탄,70
2023,2,투르크메니스탄,36
2023,3,투르크메니스탄,94
2023,4,투르크메니스탄,52
2023,5,투르크메니스탄,115
2023,6,투르크메니스탄,95
2023,7,투르크메니스탄,138
2023,8,투르크메니스탄,85
2023,9,투르크메니스탄,123
2023,10,투르크메니스탄,112
2023,11,투르크메니스탄,93
2023,12,투르크메니스탄,67
2024,1,투르크메니스탄,66
2024,2,투르크메니스탄,74
2024,3,투르크메니스탄,91
2024,4,투르크메니스탄,117
2024,5,투르크메니스탄,92
2024,6,투르크메니스탄,98
2024,7,투르크메니스탄,108
2024,8,투르크메니스탄,147
2024,9,투르크메니스탄,120
2024,10,투르크메니스탄,77
2024,11,투르크메니스탄,86
2024,12,투르크메니스탄,82
2023,1,투발루,2
2023,2,투발루,2
2023,3,투발루,11
2023,4,투발루,6
2023,5,투발루,20
2023,6,투발루,7
2023,7,투발루,3
2023,8,투발루,10
2023,9,투발루,11
2023,10,투발루,5
2023,11,투발루,6
2023,12,투발루,5
2024,1,투발루,7
2024,2,투발루,5
2024,3,투발루,2
2024,4,투발루,6
2024,5,투발루,4
2024,6,투발루,9
2024,7,투발루,4
2024,8,투발루,12
2024,9,투발루,12
2024,10,투발루,7
2024,11,투발루,10
2024,12,투발루,11
2023,1,튀니지,136
2023,2,튀니지,144
2023,3,튀니지,257
2023,4,튀니지,309
2023,5,튀니지,321
2023,6,튀니지,309
2023,7,튀니지,347
2023,8,튀니지,287
2023,9,튀니지,348
2023,10,튀니지,477
2023,11,튀니지,249
2023,12,튀니지,214
2024,1,튀니지,169
2024,2,튀니지,187
2024,3,튀니지,210
2024,4,튀니지,344
2024,5,튀니지,269
2024,6,튀니지,227
2024,7,튀니지,244
2024,8,튀니지,309
2024,9,튀니지,295
2024,10,튀니지,323
2024,11,튀니지,271
2024,12,튀니지,260
2023,1,튀르키예,1736
2023,2,튀르키예,1648
2023,3,튀르키예,2228
2023,4,튀르키예,3236
2023,5,튀르키예,2642
2023,6,튀르키예,2999
2023,7,튀르키예,3086
2023,8,튀르키예,3064
2023,9,튀르키예,3275
2023,10,튀르키예,3336
2023,11,튀르키예,2921
2023,12,튀르키예,2377
2024,1,튀르키예,2247
2024,2,튀르키예,2185
2024,3,튀르키예,3360
2024,4,튀르키예,6607
2024,5,튀르키예,3948
2024,6,튀르키예,4775
2024,7,튀르키예,4363
2024,8,튀르키예,4628
2024,9,튀르키예,4272
2024,10,튀르키예,4638
2024,11,튀르키예,3399
2024,12,튀르키예,2646
2023,1,트리니다드토바고,7
2023,2,트리니다드토바고,17
2023,3,트리니다드토바고,22
2023,4,트리니다드토바고,33
2023,5,트리니다드토바고,19
2023,6,트리니다드토바고,25
2023,7,트리니다드토바고,57
2023,8,트리니다드토바고,46
2023,9,트리니다드토바고,32
2023,10,트리니다드토바고,19
2023,11,트리니다드토바고,34
2023,12,트리니다드토바고,21
2024,1,트리니다드토바고,18
2024,2,트리니다드토바고,10
2024,3,트리니다드토바고,71
2024,4,트리니다드토바고,60
2024,5,트리니다드토바고,50
2024,6,트리니다드토바고,45
2024,7,트리니다드토바고,43
2024,8,트리니다드토바고,66
2024,9,트리니다드토바고,61
2024,10,트리니다드토바고,79
2024,11,트리니다드토바고,71
2024,12,트리니다드토바고,18
2023,1,티모르민주공화국,194
2023,2,티모르민주공화국,191
2023,3,티모르민주공화국,140
2023,4,티모르민주공화국,30
2023,5,티모르민주공화국,145
2023,6,티모르민주공화국,169
2023,7,티모르민주공화국,191
2023,8,티모르민주공화국,213
2023,9,티모르민주공화국,198
2023,10,티모르민주공화국,105
2023,11,티모르민주공화국,65
2023,12,티모르민주공화국,33
2024,1,티모르민주공화국,135
2024,2,티모르민주공화국,151
2024,3,티모르민주공화국,142
2024,4,티모르민주공화국,175
2024,5,티모르민주공화국,100
2024,6,티모르민주공화국,103
2024,7,티모르민주공화국,182
2024,8,티모르민주공화국,185
2024,9,티모르민주공화국,367
2024,10,티모르민주공화국,98
2024,11,티모르민주공화국,144
2024,12,티모르민주공화국,100
2023,1,파나마,37
2023,2,파나마,52
2023,3,파나마,74
2023,4,파나마,117
2023,5,파나마,111
2023,6,파나마,59
2023,7,파나마,120
2023,8,파나마,110
2023,9,파나마,123
2023,10,파나마,182
2023,11,파나마,113
2023,12,파나마,54
2024,1,파나마,67
2024,2,파나마,81
2024,3,파나마,141
2024,4,파나마,153
2024,5,파나마,101
2024,6,파나마,106
2024,7,파나마,151
2024,8,파나마,85
2024,9,파나마,115
2024,10,파나마,208
2024,11,파나마,165
2024,12,파나마,51
2023,1,파라과이,24
2023,2,파라과이,39
2023,3,파라과이,47
2023,4,파라과이,53
2023,5,파라과이,78
2023,6,파라과이,46
2023,7,파라과이,108
2023,8,파라과이,45
2023,9,파라과이,67
2023,10,파라과이,75
2023,11,파라과이,42
2023,12,파라과이,23
2024,1,파라과이,60
2024,2,파라과이,43
2024,3,파라과이,39
2024,4,파라과이,95
2024,5,파라과이,72
2024,6,파라과이,90
2024,7,파라과이,98
2024,8,파라과이,73
2024,9,파라과이,62
2024,10,파라과이,154
2024,11,파라과이,60
2024,12,파라과이,54
2023,1,파키스탄,927
2023,2,파키스탄,1161
2023,3,파키스탄,1266
2023,4,파키스탄,826
2023,5,파키스탄,1105
2023,6,파키스탄,1029
2023,7,파키스탄,1134
2023,8,파키스탄,1405
2023,9,파키스탄,1158
2023,10,파키스탄,1503
2023,11,파키스탄,1054
2023,12,파키스탄,1308
2024,1,파키스탄,1358
2024,2,파키스탄,1820
2024,3,파키스탄,1422
2024,4,파키스탄,1344
2024,5,파키스탄,1414
2024,6,파키스탄,1390
2024,7,파키스탄,1660
2024,8,파키스탄,1962
2024,9,파키스탄,1767
2024,10,파키스탄,1283
2024,11,파키스탄,1300
2024,12,파키스탄,1151
2023,1,파푸아뉴기니,2
2023,2,파푸아뉴기니,11
2023,3,파푸아뉴기니,10
2023,4,파푸아뉴기니,10
2023,5,파푸아뉴기니,60
2023,6,파푸아뉴기니,14
2023,7,파푸아뉴기니,24
2023,8,파푸아뉴기니,41
2023,9,파푸아뉴기니,22
2023,10,파푸아뉴기니,41
2023,11,파푸아뉴기니,19
2023,12,파푸아뉴기니,28
2024,1,파푸아뉴기니,10
2024,2,파푸아뉴기니,13
2024,3,파푸아뉴기니,13
2024,4,파푸아뉴기니,22
2024,5,파푸아뉴기니,21
2024,6,파푸아뉴기니,24
2024,7,파푸아뉴기니,47
2024,8,파푸아뉴기니,18
2024,9,파푸아뉴기니,32
2024,10,파푸아뉴기니,84
2024,11,파푸아뉴기니,65
2024,12,파푸아뉴기니,28
2023,2,팔라우,6
2023,3,팔라우,7
2023,4,팔라우,7
2023,5,팔라우,22
2023,6,팔라우,21
2023,7,팔라우,12
2023,8,팔라우,13
2023,9,팔라우,16
2023,10,팔라우,14
2023,11,팔라우,11
2023,12,팔라우,10
2024,1,팔라우,9
2024,2,팔라우,5
2024,3,팔라우,6
2024,4,팔라우,8
2024,5,팔라우,11
2024,6,팔라우,10
2024,7,팔라우,14
2024,8,팔라우,7
2024,9,팔라우,7
2024,10,팔라우,10
2024,11,팔라우,14
2024,12,팔라우,6
2023,1,팔레스타인,3
2023,2,팔레스타인,16
2023,3,팔레스타인,13
2023,4,팔레스타인,13
2023,5,팔레스타인,26
2023,6,팔레스타인,24
2023,7,팔레스타인,45
2023,8,팔레스타인,44
2023,9,팔레스타인,30
2023,10,팔레스타인,12
2023,11,팔레스타인,9
2023,12,팔레스타인,7
